premise,hypothesis,similarity_score,label
Another part of the company or institution does receive your unspecified personal information for service operations or security. You can make a choice about the use of your information.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5825399160385132,Neutral
A named third party does receive your unspecified personal information for an additional (non-basic) service or feature. You can opt in for data collection for the collection or sharing and use of your information.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5082113742828369,Neutral
A named third party does receive your unspecified personal information for an additional (non-basic) service or feature. You can opt in for data collection for the collection or sharing and use of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5668618083000183,Contradiction
A named third party does receive your unspecified personal information for service operations or security. You can opt in for data collection for the collection or sharing and use of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.574975311756134,Contradiction
Another part of the company or institution does receive your unspecified personal information for an additional (non-basic) service or feature. You can opt in for data collection for the collection or sharing and use of your information.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.6273621320724487,Neutral
Another part of the company or institution does receive your unspecified personal information for an additional (non-basic) service or feature. You can opt in for data collection for the collection or sharing and use of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5822396278381348,Neutral
Another part of the company or institution does receive your unspecified personal information for an additional (non-basic) service or feature. You can opt in for data collection for the collection or sharing and use of your information.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.6002698540687561,Neutral
Another part of the company or institution does receive your unspecified personal information for an additional (non-basic) service or feature. You can opt in for data collection for the collection or sharing and use of your information.,"CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.5204013586044312,Neutral
Another part of the company or institution does receive your unspecified personal information for an additional (non-basic) service or feature. You can opt in for data collection for the collection or sharing and use of your information.,"The business shall state whether it has done so in its disclosure and shall, upon 
request, compile and provide to the Attorney General the information required by 
subsection (a)(1) for requests received from consumers.",0.5051180124282837,Neutral
Another part of the company or institution does receive your unspecified personal information for marketing purposes. You can opt in for data collection for the collection or sharing and use of your information.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.6606589555740356,Neutral
Another part of the company or institution does receive your unspecified personal information for marketing purposes. You can opt in for data collection for the collection or sharing and use of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5580995082855225,Contradiction
Another part of the company or institution does receive your unspecified personal information for marketing purposes. You can opt in for data collection for the collection or sharing and use of your information.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.6016032099723816,Neutral
Another part of the company or institution does receive your unspecified personal information for marketing purposes. You can opt in for data collection for the collection or sharing and use of your information.,"CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.533331036567688,Neutral
Another part of the company or institution does receive your unspecified personal information for marketing purposes. You can opt in for data collection for the collection or sharing and use of your information.,"The business shall state whether it has done so in its disclosure and shall, upon 
request, compile and provide to the Attorney General the information required by 
subsection (a)(1) for requests received from consumers.",0.5354908108711243,Neutral
Another part of the company or institution does receive your unspecified personal information for service operations or security. You can opt in for data collection for the collection or sharing and use of your information.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.6211382150650024,Neutral
Another part of the company or institution does receive your unspecified personal information for service operations or security. You can opt in for data collection for the collection or sharing and use of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5851309299468994,Neutral
Another part of the company or institution does receive your unspecified personal information for service operations or security. You can opt in for data collection for the collection or sharing and use of your information.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5731579661369324,Neutral
Another part of the company or institution does receive your unspecified personal information for service operations or security. You can opt in for data collection for the collection or sharing and use of your information.,"CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.5042997598648071,Neutral
Another part of the company or institution does receive your unspecified personal information for service operations or security. You can opt in for data collection for the collection or sharing and use of your information.,"The business shall state whether it has done so in its disclosure and shall, upon 
request, compile and provide to the Attorney General the information required by 
subsection (a)(1) for requests received from consumers.",0.5078912377357483,Neutral
An unnamed third party does see your unspecified personal information for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5388166904449463,Contradiction
An unspecified third party does receive unspecified information about you for marketing purposes.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5054949522018433,Neutral
An unspecified third party does receive unspecified information about you for marketing purposes.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.536045253276825,Neutral
An unspecified third party does receive unspecified information about you for marketing purposes.,"CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.5401977300643921,Neutral
An unspecified third party does receive unspecified information about you for marketing purposes.,"The business shall state whether it has done so in its disclosure and shall, upon 
request, compile and provide to the Attorney General the information required by 
subsection (a)(1) for requests received from consumers.",0.5476539134979248,Neutral
An unnamed third party does receive your unspecified personal information for marketing purposes. You can opt in for data collection for the collection or sharing and use of your information.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5341783761978149,Neutral
An unnamed third party does receive your unspecified personal information for marketing purposes. You can opt in for data collection for the collection or sharing and use of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5619789958000183,Contradiction
An unnamed third party does receive your unspecified personal information for marketing purposes. You can opt in for data collection for the collection or sharing and use of your information.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5123154520988464,Neutral
An unnamed third party does receive your unspecified personal information for marketing purposes. You can opt in for data collection for the collection or sharing and use of your information.,"CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.5023753046989441,Neutral
An unnamed third party does receive your unspecified personal information for marketing purposes. You can opt in for data collection for the collection or sharing and use of your information.,"The business shall state whether it has done so in its disclosure and shall, upon 
request, compile and provide to the Attorney General the information required by 
subsection (a)(1) for requests received from consumers.",0.5015162229537964,Neutral
"You can opt in for the use of generic personal information by a third party, which uses it for marketing purposes.",Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5788438320159912,Neutral
"You can opt in for the use of generic personal information by a third party, which uses it for marketing purposes.","(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.505781888961792,Neutral
The public does see your unspecified personal information for an additional (non-basic) service or feature. You can opt in for data collection for the collection or sharing of your information.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5829740762710571,Neutral
The public does see your unspecified personal information for an additional (non-basic) service or feature. You can opt in for data collection for the collection or sharing of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.559995174407959,Neutral
The public does see your unspecified personal information for an additional (non-basic) service or feature. You can opt in for data collection for the collection or sharing of your information.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5247948169708252,Neutral
The public does see your unspecified personal information for an additional (non-basic) service or feature. You can opt in for data collection for the collection or sharing of your information.,"CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.5005796551704407,Neutral
A named third party does do something outside of our label scheme with unspecified information about you for legal requirements.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5774821043014526,Entailment
An unnamed third party does receive your unspecified personal information for an unspecified purpose. You can opt in for data collection.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5086566209793091,Neutral
An unnamed third party does receive your unspecified personal information for an unspecified purpose. You can opt in for data collection.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5727996826171875,Contradiction
An unnamed third party does receive your unspecified personal information for an unspecified purpose. You can opt in for data collection.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5111181735992432,Neutral
You can make no specified choices about the use of unspecified information by an unspecified party for personalization or customization.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5116661787033081,Neutral
An unnamed third party does not receive your unspecified personal information for a basic service or feature.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5405408143997192,Neutral
An unnamed third party does not receive your unspecified personal information for a basic service or feature.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5208872556686401,Neutral
A third party outside of our label scheme does receive your unspecified personal information for legal requirements.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5936909914016724,Entailment
A third party outside of our label scheme does receive your unspecified personal information for legal requirements.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5342662930488586,Neutral
A third party outside of our label scheme does receive your unspecified personal information for legal requirements.,"The business shall state whether it has done so in its disclosure and shall, upon 
request, compile and provide to the Attorney General the information required by 
subsection (a)(1) for requests received from consumers.",0.5204349756240845,Neutral
A third party outside of our label scheme does receive your unspecified personal information for service operations or security.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5418804883956909,Contradiction
You can make a choice about your privacy not described by our label scheme the use of generic personal information by an unspecified party for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5168101787567139,Neutral
You can make a choice about your privacy not described by our label scheme the use of generic personal information by an unspecified party for an unspecified purpose.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5001714825630188,Neutral
You can choose not to use a service or feature to avoid the use of generic personal information by an unspecified party for marketing purposes.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5305544137954712,Neutral
You can choose not to use a service or feature to avoid the use of generic personal information by an unspecified party for marketing purposes.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5331400632858276,Neutral
You can choose not to use a service or feature to avoid the use of generic personal information by an unspecified party for a purpose outside of our label scheme.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5379174947738647,Neutral
You can choose not to use a service or feature to avoid the use of generic personal information by an unspecified party for analytics or research.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5132067203521729,Neutral
You can choose not to use a service or feature to avoid the use of generic personal information by an unspecified party for a basic service or feature.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5282636880874634,Neutral
You can choose not to use a service or feature to avoid the use of generic personal information by an unspecified party for a basic service or feature.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.51910400390625,Neutral
You can opt in for the use of unspecified information by an unspecified party for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5187742114067078,Neutral
You can opt in for the use of unspecified information by an unspecified party for an unspecified purpose.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5074319839477539,Neutral
You can opt in for the use of unspecified information by an unspecified party for an unspecified purpose.,"CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.5465009212493896,Neutral
Another part of the company or institution does track on the first party website or app unspecified information about you for marketing purposes.,"(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5038543343544006,Neutral
Another part of the company or institution does track on the first party website or app unspecified information about you for an additional (non-basic) service or feature.,"(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5052328109741211,Neutral
Another part of the company or institution does track on the first party website or app your unspecified personal information for an unspecified purpose.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5004985928535461,Neutral
Another part of the company or institution does track on the first party website or app your unspecified personal information for an unspecified purpose.,"(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5282542705535889,Neutral
A named third party does receive your unspecified personal information for legal requirements.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5869337320327759,Entailment
A named third party does receive your unspecified personal information for legal requirements.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5057321190834045,Neutral
The site collects your generic personal information for a basic service or feature. Collection happens in an unspecified way. You can opt in for data collection.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5027342438697815,Neutral
A named third party does do something unspecified with unspecified information about you for an additional (non-basic) service or feature.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5501758456230164,Contradiction
The site does not collect your generic personal information for a basic service or feature. Collection happens on the website.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5080320239067078,Neutral
A named third party does do something unspecified with your unspecified personal information for a basic service or feature.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5663046836853027,Contradiction
The site collects your generic personal information for legal requirements. Collection happens on the website.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5148166418075562,Neutral
The site collects your generic personal information for legal requirements. Collection happens on the website.,"The business shall state whether it has done so in its disclosure and shall, upon 
request, compile and provide to the Attorney General the information required by 
subsection (a)(1) for requests received from consumers.",0.5223808288574219,Neutral
An unnamed third party does receive your financial information for a basic service or feature. You can make a choice about the collection or sharing of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5194427967071533,Contradiction
Other users does see your unspecified personal information for an additional (non-basic) service or feature. You can opt in for data collection for the collection or sharing of your information.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5153053998947144,Neutral
The site collects your unspecified information for legal requirements. Collection happens on the website.,"The business shall state whether it has done so in its disclosure and shall, upon 
request, compile and provide to the Attorney General the information required by 
subsection (a)(1) for requests received from consumers.",0.5367456674575806,Neutral
"You can make no specified choices about the use of unspecified information by the site, which uses it for legal requirements.","(c)  A business’s maintenance of the information required by this section, where that 
information is not used for any other purpose, does not taken alone violate the CCPA or 
these regulations.",0.50572669506073,Neutral
"You can make no specified choices about the use of unspecified information by the site, which uses it for legal requirements.","(d)  Information maintained for record-keeping purposes shall not be used for any other 
purpose except as reasonably necessary for the business to review and modify its 

CPPA
 
Page 62 of 67 
processes for compliance with the CCPA and these regulations.",0.5064568519592285,Neutral
"You can make no specified choices about the use of unspecified information by the site, which uses it for legal requirements.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.6038134694099426,Neutral
"You can make no specified choices about the use of unspecified information by the site, which uses it for legal requirements.","(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5055206418037415,Neutral
"You can make no specified choices about the use of unspecified information by the site, which uses it for legal requirements.","In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5086731314659119,Neutral
"You can make no specified choices about the use of unspecified information by the site, which uses it for legal requirements.","CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.5074738264083862,Neutral
"You can make no specified choices about the use of unspecified information by the site, which uses it for a basic service or feature.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5219820141792297,Neutral
"You can make no specified choices about the use of unspecified information by the site, which uses it for a basic service or feature.","CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.5002187490463257,Neutral
The site collects your generic personal information for legal requirements. Collection happens when you implicitly provide information in an unspecified way.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5277503132820129,Neutral
The site collects your generic personal information for legal requirements. Collection happens when you implicitly provide information in an unspecified way.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5013574361801147,Neutral
The site collects your generic personal information for legal requirements. Collection happens when you implicitly provide information in an unspecified way.,"CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.5013928413391113,Neutral
The site collects your generic personal information for legal requirements. Collection happens when you implicitly provide information in an unspecified way.,"The business shall state whether it has done so in its disclosure and shall, upon 
request, compile and provide to the Attorney General the information required by 
subsection (a)(1) for requests received from consumers.",0.5226230621337891,Neutral
"The site collects your generic personal information for legal requirements. Collection happens on the website, and your data is identifiable.",Requirements for Businesses Collecting Large Amounts of Personal Information.,0.565874457359314,Neutral
"The site collects your generic personal information for legal requirements. Collection happens on the website, and your data is identifiable.","The business shall state whether it has done so in its disclosure and shall, upon 
request, compile and provide to the Attorney General the information required by 
subsection (a)(1) for requests received from consumers.",0.5175113677978516,Neutral
An unnamed third party does receive your financial information for a basic service or feature. The data is personally identifiable. You can choose not to use the service or feature.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5148682594299316,Contradiction
An unnamed third party does receive your financial information for a basic service or feature. The data is personally identifiable. You can choose not to use the service or feature.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5113828778266907,Neutral
An unnamed third party does receive your unspecified personal information for legal requirements. The data is personally identifiable.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5033906698226929,Neutral
A named third party does receive your unspecified personal information for an unspecified purpose. You can choose not to use the service or feature.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5751999020576477,Contradiction
A named third party does receive your unspecified personal information for an unspecified purpose. You can choose not to use the service or feature.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5110357403755188,Neutral
"You can choose not to use a service or feature to avoid the use of generic personal information by a third party, which collects or receives it for an additional (non-basic) service or feature.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.54217529296875,Neutral
"You can choose not to use a service or feature to avoid the use of generic personal information by a third party, which collects or receives it for an additional (non-basic) service or feature.","(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5307098031044006,Neutral
An unnamed third party does receive your unspecified personal information for an additional (non-basic) service or feature. You can choose not to use the service or feature for the use of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5560928583145142,Contradiction
An unnamed third party does receive your unspecified personal information for an additional (non-basic) service or feature. You can choose not to use the service or feature for the use of your information.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5357198119163513,Neutral
A third party outside of our label scheme does receive unspecified information about you for an unspecified purpose. You can choose not to use the service or feature.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5407541394233704,Contradiction
An unnamed third party does receive unspecified information about you for an unspecified purpose. You can opt in for data collection.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5519911050796509,Contradiction
An unnamed third party does receive your unspecified personal information for an unspecified purpose. The data is aggregated or anonymized.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5475368499755859,Contradiction
You can make no specified choices about the use of unspecified information by an unspecified party for marketing purposes.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5042313933372498,Neutral
You can make no specified choices about the use of unspecified information by an unspecified party for marketing purposes.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.515418291091919,Neutral
The site collects your generic personal information for an unspecified purpose. Collection happens by other parts of the company or affiliates. You can make a choice about the collection of your information.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5394176244735718,Neutral
"You can choose not to use a service or feature to avoid the use of generic personal information by a third party, which collects or receives it for an unspecified purpose.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.589348554611206,Neutral
"You can choose not to use a service or feature to avoid the use of generic personal information by a third party, which collects or receives it for an unspecified purpose.","(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5376837253570557,Neutral
Another part of the company or institution does collect on the first party website or app your unspecified personal information for an additional (non-basic) service or feature. The data is personally identifiable. You can opt in for data collection.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.6310709118843079,Neutral
Another part of the company or institution does collect on the first party website or app your unspecified personal information for an additional (non-basic) service or feature. The data is personally identifiable. You can opt in for data collection.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5224323272705078,Neutral
Another part of the company or institution does collect on the first party website or app your unspecified personal information for an additional (non-basic) service or feature. The data is personally identifiable. You can opt in for data collection.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5531460046768188,Neutral
Another part of the company or institution does collect on the first party website or app your financial information for an additional (non-basic) service or feature. The data is personally identifiable. You can opt in for data collection.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.6117691993713379,Neutral
Another part of the company or institution does collect on the first party website or app your financial information for an additional (non-basic) service or feature. The data is personally identifiable. You can opt in for data collection.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5012071132659912,Neutral
A named third party does not receive your unspecified personal information for an unspecified purpose. You can opt in for data collection.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5775026679039001,Neutral
A named third party does not receive your unspecified personal information for an unspecified purpose. You can opt in for data collection.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5030994415283203,Neutral
An unnamed third party does not collect on the first party website or app your financial information for a basic service or feature. The data is personally identifiable.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5107817649841309,Neutral
An unnamed third party does not collect on the first party website or app your financial information for a basic service or feature. The data is personally identifiable.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5013121366500854,Neutral
An unnamed third party does not receive your unspecified personal information for a basic service or feature. The data is personally identifiable.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5213421583175659,Neutral
An unnamed third party does not receive your unspecified personal information for a basic service or feature. The data is personally identifiable.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5175461173057556,Neutral
"The site collects your generic personal information for marketing purposes. Collection happens on the website, and your data is identifiable.",Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5010311603546143,Neutral
An unnamed third party does not do something outside of our label scheme with your unspecified personal information for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5759290456771851,Neutral
An unnamed third party does receive your unspecified personal information for a purpose outside of our label scheme. You can opt in for data collection.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5551833510398865,Contradiction
A named third party does receive your unspecified personal information for marketing purposes. You can opt in for data collection.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5360519289970398,Neutral
A named third party does receive your unspecified personal information for marketing purposes. You can opt in for data collection.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5281305909156799,Contradiction
Another part of the company or institution does receive your unspecified personal information for marketing purposes. The data is personally identifiable. You can opt in for data collection.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.6355735659599304,Neutral
Another part of the company or institution does receive your unspecified personal information for marketing purposes. The data is personally identifiable. You can opt in for data collection.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5082327127456665,Contradiction
Another part of the company or institution does receive your unspecified personal information for marketing purposes. The data is personally identifiable. You can opt in for data collection.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.6016128063201904,Neutral
Another part of the company or institution does receive your unspecified personal information for marketing purposes. The data is personally identifiable. You can opt in for data collection.,"CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.5217045545578003,Neutral
Another part of the company or institution does receive your unspecified personal information for marketing purposes. The data is personally identifiable. You can opt in for data collection.,"The business shall state whether it has done so in its disclosure and shall, upon 
request, compile and provide to the Attorney General the information required by 
subsection (a)(1) for requests received from consumers.",0.5141297578811646,Neutral
A named third party does receive your unspecified personal information for a purpose outside of our label scheme.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5522722005844116,Contradiction
An unnamed third party does receive your financial information for an additional (non-basic) service or feature. You can opt in for data collection.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.501150369644165,Neutral
An unnamed third party does receive your financial information for a basic service or feature. The data is personally identifiable. You can choose not to use the service or feature.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5148683190345764,Contradiction
