premise,hypothesis,similarity_score
Another part of the company or institution does receive your unspecified personal information for an unspecified purpose.,"The business shall state whether it has done so in its disclosure and shall, upon 
request, compile and provide to the Attorney General the information required by 
subsection (a)(1) for requests received from consumers.",0.5225549936294556
An unnamed third party does receive your unspecified personal information for an unspecified purpose. The data is personally identifiable.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5378353595733643
An unnamed third party does receive your unspecified personal information for a basic service or feature.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5105388164520264
An unnamed third party does receive your unspecified personal information for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5457661747932434
An unnamed third party does receive your unspecified personal information for an unspecified purpose.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5111205577850342
An unnamed third party does receive your financial information for an additional (non-basic) service or feature. You can opt in for data collection.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.501150369644165
An unnamed third party does receive your financial information for an additional (non-basic) service or feature. You can opt in for data collection.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.501150369644165
An unnamed third party does receive your financial information for an additional (non-basic) service or feature. You can opt in for data collection.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.501150369644165
An unnamed third party does receive your financial information for an additional (non-basic) service or feature. You can opt in for data collection.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.501150369644165
An unnamed third party does receive your unspecified personal information for a basic service or feature.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5105388164520264
A named third party does receive unspecified information about you for a basic service or feature.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5039643049240112
An unnamed third party does receive your financial information for a basic service or feature. The data is personally identifiable. You can choose not to use the service or feature.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5148683190345764
An unnamed third party does receive your financial information for a basic service or feature. The data is personally identifiable. You can choose not to use the service or feature.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5113828778266907
An unnamed third party does receive your unspecified personal information for legal requirements.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5819308757781982
An unnamed third party does receive your unspecified personal information for legal requirements.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5320148468017578
An unnamed third party does receive your unspecified personal information for legal requirements.,"The business shall state whether it has done so in its disclosure and shall, upon 
request, compile and provide to the Attorney General the information required by 
subsection (a)(1) for requests received from consumers.",0.5005499124526978
An unnamed third party does receive your unspecified personal information for service operations or security.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5149680972099304
A named third party does receive your unspecified personal information for legal requirements.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5869337320327759
A named third party does receive your unspecified personal information for legal requirements.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5057321190834045
A named third party does receive your unspecified personal information for service operations or security.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5176889896392822
An unnamed third party does receive your unspecified personal information for legal requirements. The data is personally identifiable.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5033907294273376
An unnamed third party does receive your unspecified personal information for legal requirements. The data is personally identifiable.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.581613302230835
An unnamed third party does receive your unspecified personal information for legal requirements. The data is personally identifiable.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5267252326011658
An unnamed third party does receive your unspecified personal information for legal requirements. The data is personally identifiable.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5033907294273376
An unnamed third party does receive your unspecified personal information for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5457661747932434
An unnamed third party does receive your unspecified personal information for an unspecified purpose.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5111205577850342
A named third party does receive unspecified information about you for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5347198247909546
An unnamed third party does receive unspecified information about you for an additional (non-basic) service or feature. You can opt in for data collection.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5255488157272339
The site collects your unspecified information for an additional (non-basic) service or feature. Collection happens by other parts of the company or affiliates. You can opt in for data collection.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5078960657119751
The site collects your unspecified information for an additional (non-basic) service or feature. Collection happens by other parts of the company or affiliates. You can opt in for data collection.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5078960657119751
An unnamed third party does receive your unspecified personal information for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5457661747932434
An unnamed third party does receive your unspecified personal information for an unspecified purpose.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5111205577850342
A named third party does receive unspecified information about you for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5347198247909546
Another part of the company or institution does receive unspecified information about you for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5144323110580444
Another part of the company or institution does receive unspecified information about you for an unspecified purpose.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5628775358200073
Another part of the company or institution does receive unspecified information about you for an unspecified purpose.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.510080099105835
Another part of the company or institution does receive unspecified information about you for an unspecified purpose.,"CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.5190632939338684
Another part of the company or institution does receive unspecified information about you for an unspecified purpose.,"The business shall state whether it has done so in its disclosure and shall, upon 
request, compile and provide to the Attorney General the information required by 
subsection (a)(1) for requests received from consumers.",0.5073000192642212
A named third party does receive your unspecified personal information for a basic service or feature.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5174984335899353
A named third party does receive unspecified information about you for a basic service or feature.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5039643049240112
"You can use third party privacy settings to control the use of unspecified information by a third party, which uses it for marketing purposes.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5568275451660156
An unnamed third party does receive your unspecified personal information for a basic service or feature. The data is personally identifiable.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5083447098731995
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
You can opt out (via a link) from the use of unspecified information by an unspecified party for marketing purposes.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5172426700592041
You can opt out (via a link) from the use of unspecified information by an unspecified party for marketing purposes.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5172426700592041
You can opt out (by contacting the company) from the use of unspecified information by an unspecified party for marketing purposes.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5176610946655273
You can opt out (via a link) from the use of unspecified information by an unspecified party for marketing purposes.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5172426700592041
You can opt out (via a link) from the use of unspecified information by an unspecified party for marketing purposes.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5172426700592041
A user without an account can make a choice about your privacy not described by our label scheme the use of unspecified information by an unspecified party for marketing purposes.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5199787616729736
A user without an account can make a choice about your privacy not described by our label scheme the use of unspecified information by an unspecified party for marketing purposes.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5130792856216431
You can opt out (via a link) from the use of unspecified information by an unspecified party for marketing purposes.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5172426700592041
You can opt out (by contacting the company) from the use of unspecified information by an unspecified party for marketing purposes.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5176610946655273
You can opt out (via a link) from the use of unspecified information by an unspecified party for marketing purposes.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5172426700592041
You can make a choice about your privacy not described by our label scheme the use of unspecified information by an unspecified party for marketing purposes.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.524753987789154
You can make a choice about your privacy not described by our label scheme the use of unspecified information by an unspecified party for marketing purposes.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5639837384223938
"You can use third party privacy settings to control the use of unspecified information by a third party, which uses it for an unspecified purpose.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5926622748374939
You can use privacy configuration settings (in the website or app) to control the use of unspecified information by an unspecified party for service operations or security.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5107003450393677
You can opt out (via a link) from the use of unspecified information by an unspecified party for marketing purposes.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5172426700592041
"You can opt out (via a link) from the use of unspecified information by a third party, which uses it for an unspecified purpose.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5647670030593872
"You can opt out (via a link) from the use of unspecified information by a third party, which uses it for an unspecified purpose.","CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.5011742115020752
You can opt out (via a link) from the use of unspecified information by an unspecified party for an additional (non-basic) service or feature.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5155074596405029
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
You can opt out (by contacting the company) from the use of unspecified information by an unspecified party for marketing purposes.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5176610946655273
You can opt out (by contacting the company) from the use of unspecified information by an unspecified party for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.50454181432724
You can opt out (by contacting the company) from the use of unspecified information by an unspecified party for an unspecified purpose.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5346145033836365
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
You can opt out (by contacting the company) from the use of unspecified information by an unspecified party for an additional (non-basic) service or feature.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5089410543441772
You can opt out (by contacting the company) from the use of unspecified information by an unspecified party for an additional (non-basic) service or feature.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5022720098495483
You can opt out (by contacting the company) from the use of unspecified information by an unspecified party for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.50454181432724
You can opt out (by contacting the company) from the use of unspecified information by an unspecified party for an unspecified purpose.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5346145033836365
"You can opt out (by contacting the company) from the use of unspecified information by a third party, which uses it for an unspecified purpose.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5295221209526062
"You can opt out (by contacting the company) from the use of unspecified information by a third party, which uses it for an unspecified purpose.","In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5024852156639099
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
You can opt out (by contacting the company) from the use of unspecified information by an unspecified party for an additional (non-basic) service or feature.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5089410543441772
You can opt out (by contacting the company) from the use of unspecified information by an unspecified party for an additional (non-basic) service or feature.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5022720098495483
"You can use privacy configuration settings (in your browser or on your device) to control the use of unspecified information by a third party, which collects or receives it for an unspecified purpose.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5459798574447632
"You can opt out (via a link) from the use of unspecified information by a third party, which collects or receives it for an unspecified purpose.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5802525281906128
"You can opt out (via a link) from the use of unspecified information by a third party, which collects or receives it for an unspecified purpose.","CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.5159485936164856
"A user can access, edit, or delete personal information in a manner not covered by our label scheme, within the scope of unspecified user information.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5227196216583252
A user's unspecified information is retained for an unspecified duration to fulfill an unspecified purpose.,"(d)  Information maintained for record-keeping purposes shall not be used for any other 
purpose except as reasonably necessary for the business to review and modify its 

CPPA
 
Page 62 of 67 
processes for compliance with the CCPA and these regulations.",0.518815279006958
A user's unspecified information is retained for an unspecified duration to fulfill an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5100125074386597
A user's unspecified information is retained for an unspecified duration to fulfill an unspecified purpose.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5088343024253845
"Users with accounts can view their information, within the scope of information the company has learned about the user.",Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5175968408584595
"Users with accounts can view their information, within the scope of information the company has learned about the user.",Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5175968408584595
"Users with accounts can view their information, within the scope of information the company has learned about the user.",Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5175968408584595
"Users with accounts can view their information, within the scope of information the company has learned about the user.",Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5175968408584595
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"A user's generic personal information is retained for a limited (but unspecified) period of time to meet legal or law enforcement requirements, and then it is deleted..","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5126657485961914
A user's generic personal information is retained for a limited (but unspecified) period of time to maintain service operations or security.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5221812129020691
"A user's unspecified information is retained for a limited (but unspecified) period of time to meet legal or law enforcement requirements, and then it is deleted..","(d)  Information maintained for record-keeping purposes shall not be used for any other 
purpose except as reasonably necessary for the business to review and modify its 

CPPA
 
Page 62 of 67 
processes for compliance with the CCPA and these regulations.",0.5139721632003784
"A user's unspecified information is retained for a limited (but unspecified) period of time to meet legal or law enforcement requirements, and then it is deleted..","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5662983655929565
"A user's unspecified information is retained for a limited (but unspecified) period of time to perform a requested service, and then it is deleted..","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5213160514831543
"A user's unspecified information is retained for a limited (but unspecified) period of time to meet legal or law enforcement requirements, and then it is deleted..","(d)  Information maintained for record-keeping purposes shall not be used for any other 
purpose except as reasonably necessary for the business to review and modify its 

CPPA
 
Page 62 of 67 
processes for compliance with the CCPA and these regulations.",0.5139721632003784
"A user's unspecified information is retained for a limited (but unspecified) period of time to meet legal or law enforcement requirements, and then it is deleted..","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5662983655929565
"A user's unspecified information is retained for a limited (but unspecified) period of time to perform a requested service, and then it is deleted..","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5213160514831543
"A user can access, edit, or delete personal information in a manner not covered by our label scheme, within the scope of unspecified user information.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5227197408676147
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"A user can view their information, within the scope of information the company has learned about the user.",Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5340492725372314
"A user can view their information, within the scope of information the company has learned about the user.",Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5340492725372314
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"When a change of an unspecified nature is made to the privacy policy, the policy date is updated or information about the change is posted as part of the policy. Users' choices regarding policy changes are not mentioned or are unclear.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5740399360656738
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
The public does do something outside of our label scheme with information about you not covered by our label scheme for marketing purposes. You can choose not to use the service or feature for the collection or sharing and use of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5592383146286011
The public does do something outside of our label scheme with information about you not covered by our label scheme for marketing purposes. You can choose not to use the service or feature for the collection or sharing and use of your information.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5170462727546692
An unnamed third party does receive unspecified information about you for an unspecified purpose. The data is aggregated or anonymized.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5267440676689148
An unspecified third party does receive unspecified information about you for an unspecified purpose. The data is aggregated or anonymized.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5504059791564941
An unspecified third party does receive unspecified information about you for an unspecified purpose. The data is aggregated or anonymized.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5037276744842529
An unspecified third party does receive unspecified information about you for an unspecified purpose. The data is aggregated or anonymized.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5504059791564941
An unspecified third party does receive unspecified information about you for an unspecified purpose. The data is aggregated or anonymized.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5037276148796082
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
An unnamed third party does receive unspecified information about you for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5070441365242004
An unnamed third party does do something outside of our label scheme with unspecified information about you for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5094426870346069
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"A user can access, edit, or delete personal information in an unspecified manner, within the scope of transactional data (e.g., online activity, purchases).",Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5254892110824585
"A user can access, edit, or delete personal information in an unspecified manner, within the scope of transactional data (e.g., online activity, purchases).","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5078861713409424
"A user can access, edit, or delete personal information in an unspecified manner, within the scope of transactional data (e.g., online activity, purchases).","(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5189564824104309
"A user can access, edit, or delete personal information in an unspecified manner, within the scope of transactional data (e.g., online activity, purchases).",Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5254892110824585
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
An unspecified third party does receive your unspecified personal information for legal requirements.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.596542239189148
An unspecified third party does receive your unspecified personal information for legal requirements.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5627903342247009
An unspecified third party does receive your unspecified personal information for legal requirements.,"CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.5108712315559387
An unspecified third party does receive your unspecified personal information for legal requirements.,"The business shall state whether it has done so in its disclosure and shall, upon 
request, compile and provide to the Attorney General the information required by 
subsection (a)(1) for requests received from consumers.",0.5153830051422119
An unspecified third party does receive your unspecified personal information for service operations or security.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5442326068878174
An unspecified third party does receive your unspecified personal information for service operations or security.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5212045907974243
