premise,hypothesis,similarity_score,label
The site collects your unspecified information for advertising. Collection happens in an unspecified way. You can configure your privacy using a method outside our label scheme for the use of your information.,"that collects personal information from a source other than directly 
from the consumer does not need to provide a Notice at Collection to the consumer if it 
has included in its registration submission a link to its online privacy policy that includes 
instructions on how a consumer can submit a request to opt-out of sale/sharing.",0.6291539669036865,Neutral
The site collects your unspecified information for marketing purposes. Collection happens in an unspecified way. You can configure your privacy with user settings provided by the site.,"that collects personal information from a source other than directly 
from the consumer does not need to provide a Notice at Collection to the consumer if it 
has included in its registration submission a link to its online privacy policy that includes 
instructions on how a consumer can submit a request to opt-out of sale/sharing.",0.6398488879203796,Neutral
The site collects your contact information for advertising. Collection happens when you explicitly provide information by some means outside of our label scheme. You can configure your privacy using a method outside our label scheme.,"that collects personal information from a source other than directly 
from the consumer does not need to provide a Notice at Collection to the consumer if it 
has included in its registration submission a link to its online privacy policy that includes 
instructions on how a consumer can submit a request to opt-out of sale/sharing.",0.623333215713501,Neutral
The site collects your contact information for advertising. Collection happens when you implicitly provide information by some means outside of our label scheme. You can configure your privacy using a method outside our label scheme.,"that collects personal information from a source other than directly 
from the consumer does not need to provide a Notice at Collection to the consumer if it 
has included in its registration submission a link to its online privacy policy that includes 
instructions on how a consumer can submit a request to opt-out of sale/sharing.",0.6250900030136108,Neutral
The site collects your contact information for advertising. Collection happens when you implicitly provide information by an unnamed service or third party. You can configure your privacy with user settings provided by the site.,"that collects personal information from a source other than directly 
from the consumer does not need to provide a Notice at Collection to the consumer if it 
has included in its registration submission a link to its online privacy policy that includes 
instructions on how a consumer can submit a request to opt-out of sale/sharing.",0.6239439249038696,Contradiction
The site collects your unspecified information for marketing purposes. Collection happens in an unspecified way. You can configure your privacy with user settings provided by the site for the use of your information.,"(f) If a business collects personal information from a consumer online, the Notice at Collection 
may be given to the consumer by providing a link that takes the consumer directly to the 
specific section of the business’s privacy policy that contains the information required in 
subsection (e)(1) through (6).",0.6222922801971436,Neutral
The site collects your unspecified information for marketing purposes. Collection happens in an unspecified way. You can configure your privacy with user settings provided by the site for the use of your information.,"that collects personal information from a source other than directly 
from the consumer does not need to provide a Notice at Collection to the consumer if it 
has included in its registration submission a link to its online privacy policy that includes 
instructions on how a consumer can submit a request to opt-out of sale/sharing.",0.6540120840072632,Neutral
Another part of the company or institution does receive your unspecified personal information for marketing purposes. You can configure your privacy with user settings provided by the site.,"If the business has a California-specific description of consumers’ privacy rights 
on its website, then the privacy policy shall be included in that description.",0.615293025970459,Neutral
Another part of the company or institution does receive your unspecified personal information for marketing purposes. You can configure your privacy with user settings provided by the site.,"(e) The privacy policy shall include the following information: 
(1) A comprehensive description of the business’s online and offline information 
practices, which includes the following: 
(A) Identification of the categories of personal information the business has 
collected about consumers in the preceding 12 months.",0.6082811951637268,Neutral
Another part of the company or institution does receive unspecified information about you for marketing purposes. This applies to users with accounts. You can configure your privacy using a method outside our label scheme for the use of your information.,"If the business has a California-specific description of consumers’ privacy rights 
on its website, then the privacy policy shall be included in that description.",0.6095105409622192,Neutral
Another part of the company or institution does receive unspecified information about you for marketing purposes. This applies to users with accounts. You can configure your privacy using a method outside our label scheme for the use of your information.,"(e) The privacy policy shall include the following information: 
(1) A comprehensive description of the business’s online and offline information 
practices, which includes the following: 
(A) Identification of the categories of personal information the business has 
collected about consumers in the preceding 12 months.",0.6171566247940063,Neutral
Another part of the company or institution does receive unspecified information about you for marketing purposes. This applies to users with accounts. You can configure your privacy using a method outside our label scheme for the use of your information.,"If the business has not disclosed consumers’ personal information for a 
business purpose in the preceding 12 months, the business shall disclose that 
fact.",0.6320414543151855,Neutral
"You can make a choice about your privacy not described by our label scheme the use of unspecified information by the site, which collects it for advertising.","(d) The privacy policy shall be posted online and accessible through a conspicuous link that 
complies with section 7003, subsections (c) and (d), using the word “privacy” on the 
business’s website homepage(s) or on the download or landing page of a mobile 
application.",0.6056146621704102,Neutral
"You can make a choice about your privacy not described by our label scheme the use of unspecified information by the site, which collects it for advertising.","If the business has a California-specific description of consumers’ privacy rights 
on its website, then the privacy policy shall be included in that description.",0.614058792591095,Neutral
"When a change of a variety outside of our label scheme is made to the privacy policy, the policy date is updated or information about the change is posted as part of the policy. Users have no options regarding the change.",(4) Date the privacy policy was last updated.,0.701834499835968,Neutral
Another part of the company or institution does receive your unspecified personal information for marketing purposes. You can configure your privacy with user settings provided by the site.,"(f) If a business collects personal information from a consumer online, the Notice at Collection 
may be given to the consumer by providing a link that takes the consumer directly to the 
specific section of the business’s privacy policy that contains the information required in 
subsection (e)(1) through (6).",0.6110494136810303,Neutral
Another part of the company or institution does receive your unspecified personal information for marketing purposes. You can configure your privacy with user settings provided by the site.,"(g) A business does not need to provide a Notice of Right to Limit or the “Limit the Use of My 
Sensitive Personal Information” link if:  
(1)  It only uses and discloses sensitive personal information that it collected about the 
consumer for the purposes specified in section 7027, subsection (m), and states so in 
its privacy policy; or 
(2) It only collects or processes sensitive personal information without the purpose of 
inferring characteristics about a consumer, and states so in its privacy policy.",0.60727459192276,Neutral
Another part of the company or institution does receive your unspecified personal information for marketing purposes. You can configure your privacy with user settings provided by the site.,"(h) A business shall not use or disclose sensitive personal information it collected during the 
time the business did not have a Notice of Right to Limit posted for purposes other than 
those specified in section 7027, subsection (m), unless it obtains the consent of the 
consumer.",0.6029608845710754,Neutral
Another part of the company or institution does receive unspecified information about you for marketing purposes. This applies to users with accounts. You can configure your privacy using a method outside our label scheme for the use of your information.,"(f) If a business collects personal information from a consumer online, the Notice at Collection 
may be given to the consumer by providing a link that takes the consumer directly to the 
specific section of the business’s privacy policy that contains the information required in 
subsection (e)(1) through (6).",0.6202413439750671,Neutral
Another part of the company or institution does receive unspecified information about you for marketing purposes. This applies to users with accounts. You can configure your privacy using a method outside our label scheme for the use of your information.,"Directing the consumer to the beginning of the privacy 
policy, or to another section of the privacy policy that does not contain the required 
information, so that the consumer is required to scroll through other information in order 
to determine the categories of personal information to be collected and/or whether the 
business sells or shares the personal information collected, does not satisfy this standard.",0.6197872757911682,Neutral
Another part of the company or institution does receive unspecified information about you for marketing purposes. This applies to users with accounts. You can configure your privacy using a method outside our label scheme for the use of your information.,"that collects personal information from a source other than directly 
from the consumer does not need to provide a Notice at Collection to the consumer if it 
has included in its registration submission a link to its online privacy policy that includes 
instructions on how a consumer can submit a request to opt-out of sale/sharing.",0.6100904941558838,Neutral
Another part of the company or institution does receive unspecified information about you for marketing purposes. This applies to users with accounts. You can configure your privacy using a method outside our label scheme for the use of your information.,"(g) A business does not need to provide a Notice of Right to Limit or the “Limit the Use of My 
Sensitive Personal Information” link if:  
(1)  It only uses and discloses sensitive personal information that it collected about the 
consumer for the purposes specified in section 7027, subsection (m), and states so in 
its privacy policy; or 
(2) It only collects or processes sensitive personal information without the purpose of 
inferring characteristics about a consumer, and states so in its privacy policy.",0.6147024035453796,Neutral
Another part of the company or institution does receive unspecified information about you for marketing purposes. This applies to users with accounts. You can configure your privacy using a method outside our label scheme for the use of your information.,"(h) A business shall not use or disclose sensitive personal information it collected during the 
time the business did not have a Notice of Right to Limit posted for purposes other than 
those specified in section 7027, subsection (m), unless it obtains the consent of the 
consumer.",0.6255327463150024,Neutral
A named third party does collect on the first party website or app unspecified information about you for an unspecified purpose. You can configure your privacy with third-party user settings.,"For 
example, a first party may allow another business, acting as a third party, to control 
the collection of personal information from consumers browsing the first party’s 
website.",0.6241177320480347,Entailment
An unnamed third party does collect on the first party website or app your user profile for an unspecified purpose. You can configure your privacy with third-party user settings for the collection or sharing and use of your information.,(g) Third Parties that Control the Collection of Personal Information.,0.6130903363227844,Neutral
An unnamed third party does collect on the first party website or app your user profile for an unspecified purpose. You can configure your privacy with third-party user settings for the collection or sharing and use of your information.,"For 
example, a first party may allow another business, acting as a third party, to control 
the collection of personal information from consumers browsing the first party’s 
website.",0.6348634958267212,Entailment
An unnamed third party does receive your activities on the website or app for mergers or acquisitions. You can configure your privacy using a method outside our label scheme for the collection or sharing and use of your information.,"For 
example, a first party may allow another business, acting as a third party, to control 
the collection of personal information from consumers browsing the first party’s 
website.",0.6003283262252808,Entailment
A user's unspecified information is retained for a stated period of time to fulfill an unspecified purpose.,"CPPA
 
Page 19 of 67 
(4) The length of time the business intends to retain each category of personal 
information identified in subsection (e)(1), or if that is not possible, the criteria used to 
determine the period of time it will be retained.",0.6628085374832153,Neutral
"You can opt out (via a link) from the use of information of a type not covered by our label scheme by a third party, which uses it for marketing purposes.","(d) In lieu of posting the “Do Not Sell or Share My Personal Information” link, a business may 
provide the Alternative Opt-out Link in accordance with section 7015 or process opt-out 
preference signals in a frictionless manner in accordance with section 7025, subsections (f) 
and (g).",0.6100040078163147,Neutral
An unnamed third party does receive your financial information for a basic service or feature. The data is personally identifiable. You can choose not to use the service or feature for the collection or sharing of your information.,(g) Third Parties that Control the Collection of Personal Information.,0.6138566136360168,Neutral
An unnamed third party does not receive unspecified information about you for an additional (non-basic) service or feature. You can choose not to use the service or feature for the collection or sharing of your information.,"that collects personal information from a source other than directly 
from the consumer does not need to provide a Notice at Collection to the consumer if it 
has included in its registration submission a link to its online privacy policy that includes 
instructions on how a consumer can submit a request to opt-out of sale/sharing.",0.604367733001709,Neutral
"You can use privacy configuration settings (in your browser or on your device) to control the use of unspecified information by the site, which uses it for a basic service or feature.","(d) The privacy policy shall be posted online and accessible through a conspicuous link that 
complies with section 7003, subsections (c) and (d), using the word “privacy” on the 
business’s website homepage(s) or on the download or landing page of a mobile 
application.",0.601094663143158,Neutral
"You can use privacy configuration settings (in your browser or on your device) to control the use of unspecified information by the site, which uses it for a basic service or feature.","A mobile application may include a link to the privacy policy in the application’s 
settings menu.",0.6105009317398071,Neutral
"You can opt out (via a link) from the use of cookies and tracking elements by a third party, which collects or receives it for an unspecified purpose.",Alternative Opt-out Link.,0.6277342438697815,Neutral
"You can opt out (by contacting the company) from the use of contact information by the site, which uses it for advertising.",Alternative Opt-out Link.,0.6647917032241821,Neutral
The site collects your unspecified information for an unspecified purpose. Collection happens when you explicitly provide information on the website. You can choose not to use the service or feature for the use of your information.,"that collects personal information from a source other than directly 
from the consumer does not need to provide a Notice at Collection to the consumer if it 
has included in its registration submission a link to its online privacy policy that includes 
instructions on how a consumer can submit a request to opt-out of sale/sharing.",0.6069514751434326,Contradiction
"You can opt out (by contacting the company) from the use of contact information by the site, which uses it for advertising.","(d) In lieu of posting the “Do Not Sell or Share My Personal Information” link, a business may 
provide the Alternative Opt-out Link in accordance with section 7015 or process opt-out 
preference signals in a frictionless manner in accordance with section 7025, subsections (f) 
and (g).",0.6675131320953369,Neutral
"You can opt out (by contacting the company) from the use of contact information by the site, which uses it for advertising.","(d) In lieu of posting the “Limit the Use of My Sensitive Personal Information” link, a business 
may provide the Alternative Opt-out Link in accordance with section 7015.",0.6119476556777954,Neutral
"You can opt out (by contacting the company) from the use of contact information by the site, which uses it for advertising.","(c) The Alternative Opt-out Link shall direct the consumer to a webpage that includes the 
following information: 
(1) A description of the consumer’s right to opt-out of sale/sharing and right to limit, 
which shall comply with section 7003, subsections (a) and (b); and  
(2) The interactive form or mechanism by which the consumer can submit their request to 
opt-out of sale/sharing and their right to limit online.",0.6009125709533691,Neutral
"The site collects your contact information for an unspecified purpose. Collection happens when you explicitly provide information on the website, and your data is identifiable. You can choose not to use the service or feature.","that collects personal information from a source other than directly 
from the consumer does not need to provide a Notice at Collection to the consumer if it 
has included in its registration submission a link to its online privacy policy that includes 
instructions on how a consumer can submit a request to opt-out of sale/sharing.",0.6099748611450195,Contradiction
Another part of the company or institution does receive your unspecified personal information for an unspecified purpose. The data is personally identifiable.,"(C) Identification of the specific business or commercial purpose for collecting 
personal information from consumers.",0.6171156764030457,Neutral
An unnamed third party does not receive your unspecified personal information for an unspecified purpose. You can opt in for data collection.,(g) Third Parties that Control the Collection of Personal Information.,0.6107285618782043,Contradiction
"You can opt out (via a link) from the use of cookies and tracking elements by the site, which collects it for advertising.",Alternative Opt-out Link.,0.6149619817733765,Neutral
Another part of the company or institution does receive your unspecified personal information for marketing purposes. The data is personally identifiable.,"(C) Identification of the specific business or commercial purpose for collecting 
personal information from consumers.",0.6597093939781189,Neutral
Another part of the company or institution does receive your unspecified personal information for marketing purposes. The data is personally identifiable.,"(F) Identification of the specific business or commercial purpose for selling or 
sharing consumers’ personal information.",0.6220868825912476,Neutral
Another part of the company or institution does receive your unspecified personal information for marketing purposes. The data is personally identifiable.,"CPPA
 
Page 16 of 67 
(J) Identification of the specific business or commercial purpose for disclosing the 
consumer’s personal information.",0.6135766506195068,Neutral
"You can opt out (by contacting the company) from the use of contact information by the site, which uses it for an unspecified purpose.",Alternative Opt-out Link.,0.6810182929039001,Neutral
"You can opt out (by contacting the company) from the use of contact information by the site, which uses it for an unspecified purpose.","(d) A business that uses or discloses a consumer’s sensitive personal information for purposes 
other than those specified in section 7027, subsection (m), shall provide a Notice of Right 
to Limit or the Alternative Opt-out Link in accordance with the CCPA and sections 7014 and 
7015.",0.6050224304199219,Neutral
"You can opt out (via a link) from the use of cookies and tracking elements by the site, which collects it for advertising.",Alternative Opt-out Link.,0.6149619221687317,Neutral
"You can opt out (by contacting the company) from the use of contact information by the site, which uses it for an unspecified purpose.","(d) In lieu of posting the “Do Not Sell or Share My Personal Information” link, a business may 
provide the Alternative Opt-out Link in accordance with section 7015 or process opt-out 
preference signals in a frictionless manner in accordance with section 7025, subsections (f) 
and (g).",0.6831744909286499,Neutral
"You can opt out (by contacting the company) from the use of contact information by the site, which uses it for an unspecified purpose.","(d) In lieu of posting the “Limit the Use of My Sensitive Personal Information” link, a business 
may provide the Alternative Opt-out Link in accordance with section 7015.",0.6696755886077881,Neutral
"You can opt out (by contacting the company) from the use of contact information by the site, which uses it for an unspecified purpose.",Alternative Opt-out Link.,0.6810182332992554,Neutral
"You can opt out (by contacting the company) from the use of contact information by the site, which uses it for an unspecified purpose.","(b) A business that chooses to use an Alternative Opt-out Link shall title the link, “Your Privacy 
Choices,” or, “Your California Privacy Choices,” and shall include the following opt-out icon 
adjacent to the title.",0.607113242149353,Neutral
"You can opt out (by contacting the company) from the use of contact information by the site, which uses it for an unspecified purpose.","(c) The Alternative Opt-out Link shall direct the consumer to a webpage that includes the 
following information: 
(1) A description of the consumer’s right to opt-out of sale/sharing and right to limit, 
which shall comply with section 7003, subsections (a) and (b); and  
(2) The interactive form or mechanism by which the consumer can submit their request to 
opt-out of sale/sharing and their right to limit online.",0.6072152853012085,Neutral
"A user with an account can opt in for the use of unspecified information by a third party, which uses it for advertising.","For 
example, a first party may allow another business, acting as a third party, to control 
the collection of personal information from consumers browsing the first party’s 
website.",0.6319085359573364,Neutral
"A user with an account can opt in for the use of unspecified information by a third party, which uses it for marketing purposes.",(g) Third Parties that Control the Collection of Personal Information.,0.6063143610954285,Neutral
"A user with an account can opt in for the use of unspecified information by a third party, which uses it for marketing purposes.","For 
example, a first party may allow another business, acting as a third party, to control 
the collection of personal information from consumers browsing the first party’s 
website.",0.6456744074821472,Neutral
Another part of the company or institution does receive your computer information for an unspecified purpose. The data is personally identifiable.,"(C) Identification of the specific business or commercial purpose for collecting 
personal information from consumers.",0.6060085296630859,Contradiction
A named third party does collect on the first party website or app your cookies or tracking elements for targeted advertising. You can opt out using the provided link.,"For 
example, a first party may allow another business, acting as a third party, to control 
the collection of personal information from consumers browsing the first party’s 
website.",0.6090869903564453,Entailment
A named third party does collect on the first party website or app your cookies or tracking elements for targeted advertising. The data is personally identifiable. You can configure your privacy with third-party user settings.,"For 
example, a first party may allow another business, acting as a third party, to control 
the collection of personal information from consumers browsing the first party’s 
website.",0.6570768356323242,Entailment
An unnamed third party does receive your unspecified personal information for an unspecified purpose. The data is personally identifiable. You can choose not to use the service or feature.,(g) Third Parties that Control the Collection of Personal Information.,0.6048097014427185,Neutral
"The site collects your generic personal information for advertising. Collection happens on the website, and your data is identifiable. You can choose not to use the service or feature.","that collects personal information from a source other than directly 
from the consumer does not need to provide a Notice at Collection to the consumer if it 
has included in its registration submission a link to its online privacy policy that includes 
instructions on how a consumer can submit a request to opt-out of sale/sharing.",0.6167106628417969,Contradiction
A named third party does receive your unspecified personal information for an unspecified purpose. The data is personally identifiable.,"(H) Identification of the categories of personal information, if any, that the business 
has disclosed for a business purpose to third parties in the preceding 12 
months.",0.6118292808532715,Neutral
"A user with an account can use privacy configuration settings (in the website or app) to control the use of generic personal information by a third party, which collects or receives it for marketing purposes.","(a) The purpose of the privacy policy is to provide consumers with a comprehensive 
description of a business’s online and offline information practices.",0.6142309904098511,Neutral
"A user with an account can use privacy configuration settings (in the website or app) to control the use of generic personal information by a third party, which collects or receives it for marketing purposes.","A mobile application may include a link to the privacy policy in the application’s 
settings menu.",0.6072016954421997,Neutral
"You can opt out (by contacting the company) from the use of generic personal information by a third party, which collects or receives it for marketing purposes.","(d) A business that uses or discloses a consumer’s sensitive personal information for purposes 
other than those specified in section 7027, subsection (m), shall provide a Notice of Right 
to Limit or the Alternative Opt-out Link in accordance with the CCPA and sections 7014 and 
7015.",0.6420942544937134,Neutral
"You can opt out (by contacting the company) from the use of generic personal information by a third party, which collects or receives it for marketing purposes.","(D) If the business sells or shares personal information, the right to opt-out of the 
sale or sharing of their personal information by the business.",0.6097866892814636,Neutral
A user with an account can use privacy configuration settings (in the website or app) to control the use of generic personal information by an unspecified party for marketing purposes.,"(a) The purpose of the privacy policy is to provide consumers with a comprehensive 
description of a business’s online and offline information practices.",0.6016760468482971,Neutral
A user with an account can use privacy configuration settings (in the website or app) to control the use of generic personal information by an unspecified party for marketing purposes.,"A mobile application may include a link to the privacy policy in the application’s 
settings menu.",0.6122413277626038,Neutral
You can opt out (by contacting the company) from the use of generic personal information by an unspecified party for marketing purposes.,"(d) A business that uses or discloses a consumer’s sensitive personal information for purposes 
other than those specified in section 7027, subsection (m), shall provide a Notice of Right 
to Limit or the Alternative Opt-out Link in accordance with the CCPA and sections 7014 and 
7015.",0.6542534828186035,Neutral
You can opt out (by contacting the company) from the use of generic personal information by an unspecified party for marketing purposes.,"(D) If the business sells or shares personal information, the right to opt-out of the 
sale or sharing of their personal information by the business.",0.6035135984420776,Neutral
"The site collects your generic personal information for service operations or security. Collection happens on the website, and your data is identifiable. You can choose not to use the service or feature.","that collects personal information from a source other than directly 
from the consumer does not need to provide a Notice at Collection to the consumer if it 
has included in its registration submission a link to its online privacy policy that includes 
instructions on how a consumer can submit a request to opt-out of sale/sharing.",0.6107758283615112,Neutral
A named third party does receive your activities on the website or app for targeted advertising. You can configure your privacy with third-party user settings.,"For 
example, a first party may allow another business, acting as a third party, to control 
the collection of personal information from consumers browsing the first party’s 
website.",0.6141840815544128,Entailment
A named third party does receive your activities on the website or app for targeted advertising. The data is aggregated or anonymized. You can configure your privacy with third-party user settings.,"For 
example, a first party may allow another business, acting as a third party, to control 
the collection of personal information from consumers browsing the first party’s 
website.",0.635857343673706,Entailment
A named third party does receive your unspecified personal information for an unspecified purpose. The data is personally identifiable.,(g) Third Parties that Control the Collection of Personal Information.,0.6527398824691772,Neutral
"The site collects your generic personal information for an unspecified purpose. Collection happens when you explicitly provide information on the website, and your data is identifiable. You can choose not to use the service or feature.","that collects personal information from a source other than directly 
from the consumer does not need to provide a Notice at Collection to the consumer if it 
has included in its registration submission a link to its online privacy policy that includes 
instructions on how a consumer can submit a request to opt-out of sale/sharing.",0.6199007034301758,Contradiction
"A user with an account can use privacy configuration settings (in the website or app) to control the use of generic personal information by a third party, which collects or receives it for marketing purposes.",(g) Third Parties that Control the Collection of Personal Information.,0.6247917413711548,Neutral
"You can opt out (by contacting the company) from the use of generic personal information by a third party, which collects or receives it for marketing purposes.","Accordingly, clicking the business’s “Do Not Sell or Share My Personal Information” link will 
either have the immediate effect of opting the consumer out of the sale or sharing of 
personal information or lead the consumer to a webpage where the consumer can learn 
about and make that choice.",0.6110449433326721,Neutral
"You can opt out (by contacting the company) from the use of generic personal information by a third party, which collects or receives it for marketing purposes.","(g)  A business does not need to provide a Notice of Right to Opt-out of Sale/Sharing or the “Do 
Not Sell or Share My Personal Information” link if:  
(1)  It does not sell or share personal information; and  
(2)  It states in its privacy policy that it does not sell or share personal information.",0.6081143021583557,Neutral
"You can opt out (by contacting the company) from the use of generic personal information by a third party, which collects or receives it for marketing purposes.","(h)  A business shall not sell or share the personal information it collected during the time the 
business did not have a Notice of Right to Opt-out of Sale/Sharing posted unless it obtains 
the consent of the consumer.",0.6191638112068176,Neutral
"You can opt out (by contacting the company) from the use of generic personal information by a third party, which collects or receives it for marketing purposes.","(d) In lieu of posting the “Limit the Use of My Sensitive Personal Information” link, a business 
may provide the Alternative Opt-out Link in accordance with section 7015.",0.6871853470802307,Neutral
You can opt out (by contacting the company) from the use of generic personal information by an unspecified party for marketing purposes.,"Accordingly, clicking the business’s “Do Not Sell or Share My Personal Information” link will 
either have the immediate effect of opting the consumer out of the sale or sharing of 
personal information or lead the consumer to a webpage where the consumer can learn 
about and make that choice.",0.6155742406845093,Neutral
You can opt out (by contacting the company) from the use of generic personal information by an unspecified party for marketing purposes.,"(d) In lieu of posting the “Do Not Sell or Share My Personal Information” link, a business may 
provide the Alternative Opt-out Link in accordance with section 7015 or process opt-out 
preference signals in a frictionless manner in accordance with section 7025, subsections (f) 
and (g).",0.7390687465667725,Neutral
You can opt out (by contacting the company) from the use of generic personal information by an unspecified party for marketing purposes.,"(g)  A business does not need to provide a Notice of Right to Opt-out of Sale/Sharing or the “Do 
Not Sell or Share My Personal Information” link if:  
(1)  It does not sell or share personal information; and  
(2)  It states in its privacy policy that it does not sell or share personal information.",0.6000015735626221,Neutral
You can opt out (by contacting the company) from the use of generic personal information by an unspecified party for marketing purposes.,"(h)  A business shall not sell or share the personal information it collected during the time the 
business did not have a Notice of Right to Opt-out of Sale/Sharing posted unless it obtains 
the consent of the consumer.",0.6213829517364502,Neutral
You can opt out (by contacting the company) from the use of generic personal information by an unspecified party for marketing purposes.,"(d) In lieu of posting the “Limit the Use of My Sensitive Personal Information” link, a business 
may provide the Alternative Opt-out Link in accordance with section 7015.",0.7067322731018066,Neutral
"You can use privacy configuration settings (in the website or app) to control the use of unspecified information by the site, which uses it for marketing purposes.","Accordingly, 
clicking the business’s “Limit the Use of My Sensitive Personal Information” link will either 
have the immediate effect of limiting the use and disclosure of the consumer’s sensitive 
personal information or lead the consumer to a webpage where the consumer can learn 
about and make that choice.",0.6080573797225952,Neutral
An unnamed third party does collect on the first party website or app your unspecified personal information for targeted advertising.,"For 
example, a first party may allow another business, acting as a third party, to control 
the collection of personal information from consumers browsing the first party’s 
website.",0.6144267320632935,Entailment
The site collects your generic personal information for an additional (non-basic) service or feature. Collection happens in an unspecified way. You can configure your privacy using a method outside our label scheme.,"(f) If a business collects personal information from a consumer online, the Notice at Collection 
may be given to the consumer by providing a link that takes the consumer directly to the 
specific section of the business’s privacy policy that contains the information required in 
subsection (e)(1) through (6).",0.6266472339630127,Neutral
The site collects your generic personal information for an additional (non-basic) service or feature. Collection happens in an unspecified way. You can configure your privacy using a method outside our label scheme.,"that collects personal information from a source other than directly 
from the consumer does not need to provide a Notice at Collection to the consumer if it 
has included in its registration submission a link to its online privacy policy that includes 
instructions on how a consumer can submit a request to opt-out of sale/sharing.",0.6474652886390686,Neutral
Other users does receive your unspecified personal information for an unspecified purpose. You can choose not to use the service or feature for the collection or sharing of your information.,"that collects personal information from a source other than directly 
from the consumer does not need to provide a Notice at Collection to the consumer if it 
has included in its registration submission a link to its online privacy policy that includes 
instructions on how a consumer can submit a request to opt-out of sale/sharing.",0.6359536647796631,Neutral
Other users does receive your contact information for an unspecified purpose. You can choose not to use the service or feature for the collection or sharing of your information.,"that collects personal information from a source other than directly 
from the consumer does not need to provide a Notice at Collection to the consumer if it 
has included in its registration submission a link to its online privacy policy that includes 
instructions on how a consumer can submit a request to opt-out of sale/sharing.",0.608100175857544,Neutral
The public does receive information about you not covered by our label scheme for a basic service or feature. You can choose not to use the service or feature for the collection or sharing of your information.,"that collects personal information from a source other than directly 
from the consumer does not need to provide a Notice at Collection to the consumer if it 
has included in its registration submission a link to its online privacy policy that includes 
instructions on how a consumer can submit a request to opt-out of sale/sharing.",0.6427513957023621,Neutral
An unnamed third party does do something outside of our label scheme with your unspecified personal information for service operations or security.,(g) Third Parties that Control the Collection of Personal Information.,0.6061121821403503,Neutral
An unspecified third party does track on the first party website or app your cookies or tracking elements for personalization or customization.,"For 
example, a first party may allow another business, acting as a third party, to control 
the collection of personal information from consumers browsing the first party’s 
website.",0.611774742603302,Entailment
"The site collects your contact information for a basic service or feature. Collection happens when you explicitly provide information in an unspecified way for users with accounts, and your data is identifiable. You can opt in for data collection for the collection and use of your information.","(a) The purpose of the Notice at Collection is to provide consumers with timely notice, at or 
before the point of collection, about the categories of personal information to be collected 
from them, the purposes for which the personal information is collected or used, and 
whether that information is sold or shared, so that consumers have a tool to exercise 

CPPA
 
Page 18 of 67 
meaningful control over the business’s use of their personal information.",0.6023812294006348,Neutral
"When a change is made to the privacy policy that significantly affects data practices, users receive no notification. Users' choices regarding policy changes are not mentioned or are unclear.",(4) Date the privacy policy was last updated.,0.6001367568969727,Neutral
"When a change of an unspecified nature is made to the privacy policy, the policy date is updated or information about the change is posted as part of the policy. Users' choices regarding policy changes are not mentioned or are unclear.",(4) Date the privacy policy was last updated.,0.7171546220779419,Neutral
"The site collects your generic personal information for an unspecified purpose. Collection happens when you explicitly provide information in an unspecified way, and your data is identifiable.","(B) Identification of the categories of sources from which the personal information 
is collected.",0.6045507192611694,Neutral
"You can opt out (via a link) from the use of contact information by the site, which collects it for an unspecified purpose.",Alternative Opt-out Link.,0.6582810282707214,Neutral
An unnamed third party does receive unspecified information about you for an unspecified purpose. This applies to users with accounts. You can opt in for data collection for the collection or sharing of your information.,(g) Third Parties that Control the Collection of Personal Information.,0.6450035572052002,Neutral
An unnamed third party does receive unspecified information about you for an additional (non-basic) service or feature. You can opt in for data collection for the collection or sharing of your information.,"that collects personal information from a source other than directly 
from the consumer does not need to provide a Notice at Collection to the consumer if it 
has included in its registration submission a link to its online privacy policy that includes 
instructions on how a consumer can submit a request to opt-out of sale/sharing.",0.6043357253074646,Neutral
An unnamed third party does track on the first party website or app your cookies or tracking elements for personalization or customization. The data is personally identifiable.,"For 
example, a first party may allow another business, acting as a third party, to control 
the collection of personal information from consumers browsing the first party’s 
website.",0.605189859867096,Entailment
"You can opt out (via a link) from the use of contact information by the site, which collects it for an unspecified purpose.","(d) In lieu of posting the “Do Not Sell or Share My Personal Information” link, a business may 
provide the Alternative Opt-out Link in accordance with section 7015 or process opt-out 
preference signals in a frictionless manner in accordance with section 7025, subsections (f) 
and (g).",0.6505277156829834,Neutral
"You can opt out (via a link) from the use of contact information by the site, which collects it for an unspecified purpose.","(d) In lieu of posting the “Limit the Use of My Sensitive Personal Information” link, a business 
may provide the Alternative Opt-out Link in accordance with section 7015.",0.6521202325820923,Neutral
